Gene name	NCBI gene ID	UniProtKB Gene Name ID	UniProtKB Gene Name symbol
Arrdc1	215705	D6RDR8	Arrdc1
Upp1	22271	P52624	Upp1
Upp1	22271	Q5SUC8	Upp1
Upp1	22271	Q5SUC6	Upp1
Upp1	22271	E9Q391	Upp1
Upp1	22271	E9Q5K7	Upp1
Grb14	50915	Q9JLM9	Grb14
Grb14	50915	A2ASX2	Grb14
Grb14	50915	A2ASX3	Grb14
Grb14	50915	A2ASX1	Grb14
Grb14	50915	A2ASX4	Grb14
Gm28687			
Capn13	381122	Q3UW68	Capn13
Gm44662			
Dcun1d2	102323	Q8BZJ7	Dcun1d2
Dcun1d2	102323	G5E8Q6	Dcun1d2
Dcun1d2	102323	A0A0N4SW97	Dcun1d2
Dcun1d2	102323	G5E8Q5	Dcun1d2
Dcun1d2	102323	A0A0N4SW71	Dcun1d2
Gm12517			
Gm31510			
Gm20987			
Usf2	22282	Q64705	Usf2
Usf2	22282	F8WI12	Usf2
Usf2	22282	E9PXC2	Usf2
Usf2	22282	E9PZY3	Usf2
Gm42714			
Gm21918			
Fkbp1b	14226	Q9Z2I2	Fkbp1b
Fkbp1b	14226	Q80YE1	Fkbp1b
Fkbp1b	14226	A9E3L2	Fkbp1b
BC037704			
Il7r	16197	P16872	Il7r
Il7r	16197	A0A2I3BRC2	Il7r
Pde6g	18588	P09174	Pde6g
Pde6g	18588	Q542R6	Pde6g
Gm11149			
Ctso	229445	Q8BM88	Ctso
Txndc5	105245	Q91W90	Txndc5
Txndc5	105245	Q3TEE8	Txndc5
Txndc5	105245	E9PXX7	Txndc5
Txndc5	105245	A0A0R4J1Y7	Txndc5
Gm14100			
Cmtm5	67272	Q9D6G9	Cmtm5
Cmtm5	67272	Q45TP8	Cmtm5
Olfr1366	258280	Q7TQT9	Olfr1366
Olfr1366	258280	A0A1W2P740	Olfr1366
Nfasc	269116	Q810U3	Nfasc
Nfasc	269116	E9Q171	Nfasc
Nfasc	269116	A0A087WNW2	Nfasc
Nfasc	269116	E9PW06	Nfasc
Nfasc	269116	A0A087WPX3	Nfasc
Adrm1	56436	Q9JKV1	Adrm1
Olfr1535	404335	Q7TQU0	Olfr1535
Olfr437	258293	Q8VEV1	Olfr437
Gm49652			
Sct	20287	Q08535	Sct
Sct	20287	Q80ZS9	Sct
Sct	20287	A0A1B0GS37	Sct
Sct	20287	Q3UKU8	Sct
Arfgef1	211673	G3X9K3	Arfgef1
Arfgef1	211673	D3YYK9	Arfgef1
Stfa3	20863	P35173	Stfa3
Gm5640	434797	A3KG49	Gm5640
Gm49653			
1700060J05Rik			
Gm47337			
Slc44a1	100434	Q6X893	Slc44a1
Slc44a1	100434	A2AMH5	Slc44a1
Slc44a1	100434	A2AMH4	Slc44a1
Slc44a1	100434	A2AMH8	Slc44a1
Slc44a1	100434	A2AMH3	Slc44a1
Nav3	260315	E9QMF5	Nav3
Plscr2	18828	Q9DCW2	Plscr2
Plscr2	18828	D3Z2S8	Plscr2
Plscr2	18828	D3Z7J3	Plscr2
Gm11980			
Xlr5d-ps			
Mapk7	23939	Q9WVS8	Mapk7
Mapk7	23939	Q5NCN8	Mapk7
Mapk7	23939	Z4YLV8	Mapk7
Gm20679			
Gm10648			
Hyal5	74468	Q812F3	Hyal5
Gm49875			
Lgals7	16858	Q9CRB1	Lgals7
Lgals7	16858	D3Z141	Lgals7
4930470H14Rik			
Gm19617			
Zfp599	235048	E9PWP1	Zfp599
Gm49179			
1700040F15Rik		A0A087WRF5	Gm20792
Dzip1	66573	Q8BMD2	Dzip1
Gm7824			
Gm43538			
4930548J01Rik			
Gm11976			
Gm11981			
Gm47942			
Gm39307			
Gm5559			
4930517M08Rik			
Spin2-ps2			
Rpl13-ps2			
Fat4	329628	Q2PZL6	Fat4
Bmp2	12156	P21274	Bmp2
Xlr3d-ps			
4930455J16Rik			
Gm15365			
Myo6	17920	V9GX76	Myo6
Myo6	17920	E9Q3L1	Myo6
Myo6	17920	E9Q175	Myo6
Myo6	17920	E9Q174	Myo6
Myo6	17920	V9GXM4	Myo6
Myo6	17920	E9PVU0	Myo6
Gm11254			
Xlr4d-ps			
Ehbp1l1	114601	A0A494B9G7	Ehbp1l1
Ehbp1l1	114601	G5E8Y6	Ehbp1l1
Ehbp1l1	114601	A0A494BA91	Ehbp1l1
Ehbp1l1	114601	A0A494B921	Ehbp1l1
Ehbp1l1	114601	A0A494BBL8	Ehbp1l1
Ehbp1l1	114601	E9QP49	Ehbp1l1
Gm29139			
Drd4	13491	P51436	Drd4
Gm43580			
Gm49780			
Gm39302			
Slc37a1	224674	Q8R070	Slc37a1
Slc37a1	224674	A0A494BBH2	Slc37a1
Slc37a1	224674	A0A494B938	Slc37a1
Slc37a1	224674	A0A494BAD1	Slc37a1
Slc37a1	224674	A0A494BBG7	Slc37a1
Slc37a1	224674	A0A494B9H2	Slc37a1
Slc37a1	224674	A0A494B977	Slc37a1
Tor1a	30931	Q9ER39	Tor1a
Tor1a	30931	Q3TV62	Tor1a
Gm15493			
Acr	11434	P23578	Acr
1700057G04Rik	78459	Q3V0U0	1700057G04Rik
1700057G04Rik	78459	A0A087WPD9	1700057G04Rik
1700057G04Rik	78459	B1B193	1700057G04Rik
Emsy	233545	Q8BMB0	Emsy
Emsy	233545	A0A0U1RPW3	Emsy
Emsy	233545	A0A0U1RQ63	Emsy
Emsy	233545	A0A0U1RPK1	Emsy
Emsy	233545	A0A0U1RNN7	Emsy
Emsy	233545	A0A0U1RNQ4	Emsy
Tnrc6c	217351	B1ATC3	Tnrc6c
Tnrc6c	217351	B7ZC94	Tnrc6c
Oxld1	66431	Q9CR10	Oxld1
Oxld1	66431	B2RVP3	Oxld1
Tbxas1	21391	P36423	Tbxas1
Tbxas1	21391	Q3TRY5	Tbxas1
Tbxas1	21391	F6SG79	Tbxas1
Hjurp	212427	E9QKG8	Hjurp
Hjurp	212427	E9Q4T0	Hjurp
Hjurp	212427	D6RI36	Hjurp
Hjurp	212427	F6XR06	Hjurp
Hjurp	381280	E9QKG8	Hjurp
Hjurp	381280	E9Q4T0	Hjurp
Hjurp	381280	D6RI36	Hjurp
Hjurp	381280	F6XR06	Hjurp
C230034O21Rik			
Rhoc	11853	Q62159	Rhoc
Rhoc	11853	A0A0G2JEP8	Rhoc
Rhoc	11853	H3BL56	Rhoc
Gm43539			
Gm12091			
Foxd4	14237	Q60688	Foxd4
Gm12092			
Plscr4	235527	P58196	Plscr4
Gm29633			
Gm12093			
1810013L24Rik	69053		
Unc50	67387	Q9CQ61	Unc50
Unc50	67387	A0A0A6YWQ8	Unc50
Unc50	67387	D3YXX4	Unc50
Unc50	67387	A0A0A6YX35	Unc50
Gm38125			
Bmpr2	12168	O35607	Bmpr2
Gm48541			
Gm19093			
Mfap4	76293	Q9D1H9	Mfap4
Gm21794	108168591		
Gm29219			
Gm47056			
Ap4s1	11782	Q9WVL1	Ap4s1
Ap4s1	11782	A0A1W2P708	Ap4s1
Gm29632			
Mroh2a	100040766	D3Z750	Mroh2a
Mroh2a	100040766	F6W219	Mroh2a
Mroh2a	100040766	F5H8M8	Mroh2a
Gm29631			
Gm7370			
Gm29637			
Gm20874	108168524		
Vmn1r73	171237	Q8R293	Vmn1r73
Simc1	319719	E0CX51	Simc1
Simc1	319719	E0CY56	Simc1
Simc1	319719	E9PYI6	Simc1
Simc1	319719	E9Q6E9	Simc1
Gm36935			
Gm47340			
Svep1	64817	A2AVA0	Svep1
Gm47339			
Gm29082			
Snap29	67474	Q9ERB0	Snap29
Gm47338			
Gm29217			
Olfr1364	258533	Q5SZS9	Olfr1364
Efcab9	69306	Q9DAM2	Efcab9
Efcab9	69306	B1ATW6	Efcab9
Gm45616			
Gm45617			
Gm20336			
Gm17915			
Hectd1	207304	Q69ZR2	Hectd1
Hectd1	207304	F8WIE5	Hectd1
9530085L11Rik			
Gm48039			
Olfr1313	258257	Q7TQW8	Olfr1313
Gm6929			
E330037G11Rik			
Gm48041			
Vmn1r74	171240	Q8R290	Vmn1r74
Gm8238			
Tmco3	234076	Q8BH01	Tmco3
Tmco3	234076	A0A1B0GT23	Tmco3
Gm19883			
Gm48042			
1700125G22Rik			
Gm48043			
Rab26	328778	Q504M8	Rab26
Rab26	328778	Q148R0	Rab26
Rab26	328778	Q8BNU1	Rab26
Rab26	328778	H3BLG3	Rab26
Gm4940			
Gm29636			
Gm6890	628518	A2BG94	Gm6890
Gm31458			
Olfr1314	258442	A2AVL6	Olfr1314
Gm29635			
Vmn1r-ps55			
Gm8472			
Gm49573			
Gm34779			
Gm49233			
Gm14755			
Gm29634			
Olfr1315-ps1		A0A140LHX2	Olfr1315-ps1
Olfr1315-ps1		A0A140LI66	Olfr1315-ps1
Tmem191c	224019	Q9JJB1	Tmem191c
Tmem191c	224019	A0A338P6N9	Tmem191c
Fan1	330554	Q69ZT1	Fan1
Ift20	55978	Q61025	Ift20
Ift20	55978	Z4YJL9	Ift20
Gm11216			
Pag1	94212	Q3U1F9	Pag1
Pag1	94212	A6H659	Pag1
Cnr1	12801	P47746	Cnr1
Cnr1	12801	A0A385KNU8	Cnr1
Gm6503			
Jrk	16469	Q60976	Jrk
Jrk	16469	Q543Z9	Jrk
Lims1	110829	Q9D7B2	Lims1
Lims1	110829	A0A0R4J005	Lims1
Lims1	110829	E9QP62	Lims1
Gm4828			
Cblc	80794	Q80XL1	Cblc
Cblc	80794	G3X9U0	Cblc
4930579D07Rik			
Gm37569			
Gm33501			
Gm37346			
Gm7328			
4933427E11Rik			
Gm41517			
Top2a	21973	Q01320	Top2a
Gm29639			
Fam184a	75906	A0A1W2P7W6	Fam184a
Fam184a	75906	A0A1W2P6N4	Fam184a
Fam184a	75906	F6RSY8	Fam184a
Fam184a	75906	F6TU77	Fam184a
Fam184a	75906	F6ZCT9	Fam184a
Fam184a	75906	E9PW83	Fam184a
Fam184a	75906	E9QAL2	Fam184a
Fam184a	75906	A0A1W2P7N4	Fam184a
Gm11993			
Cox15	226139	Q8BJ03	Cox15
Gm37545			
Plod2	26432	Q9R0B9	Plod2
Plod2	26432	E9Q718	Plod2
Rce1	19671	P57791	Rce1
Rce1	19671	Q99KQ3	Rce1
Rce1	19671	A0A494B9U4	Rce1
Rce1	19671	A0A494BAL8	Rce1
Rce1	19671	A0A286YCQ7	Rce1
Rce1	19671	A0A286YCK9	Rce1
Rce1	19671	A0A286YDK5	Rce1
Usf2-ps1			
Rbm28	68272	Q8CGC6	Rbm28
Rbm28	68272	F6SB18	Rbm28
Hamp	84506	Q9EQ21	Hamp
4833439L19Rik	97820	Q9DBN4	P33monox
4833439L19Rik	97820	D3Z1F7	4833439L19Rik
4833439L19Rik	97820	D3Z1U8	4833439L19Rik
4833439L19Rik	97820	D3YTM8	4833439L19Rik
4833439L19Rik	97820	D3YXF2	4833439L19Rik
Arrb2	216869	Q91YI4	Arrb2
Arrb2	216869	Q5F2D9	Arrb2
Arrb2	216869	A0A158SIT9	Arrb2
Arrb2	216869	J3JS97	Arrb2
Arrb2	216869	J3QN53	Arrb2
Arrb2	216869	J3QNV6	Arrb2
Arrb2	216869	G3UZ54	Arrb2
Smim31	407795	Q3V2G4	SMIM31
Myh6	17888	Q02566	Myh6
Myh6	17888	B2RQQ1	Myh6
Myh6	17888	Q1WNP4	Myh6
Myh6	17888	A0A2I3BPY4	Myh6
Myh6	17888	B8JJH3	Myh6
2900009J06Rik			
Acmsd	266645	Q8R519	Acmsd
Gm17077			
Ubtd1	226122	Q91WB7	Ubtd1
Cutc	66388	Q9D8X1	Cutc
Cutc	66388	D3YY50	Cutc
Cutc	66388	F8WHX2	Cutc
Gm48810			
4930550C14Rik	75311	Q14BS3	4930550C14Rik
Prl7a2	19114	O54831	Prl7a2
Prl7a2	19114	A0A0M6L0L8	Prl7a2
Gm45445			
Tmpo	21917	Q61033	Tmpo
Tmpo	21917	Q61029	Tmpo
Tmpo	21917	Q3TNH0	Tmpo
Ankrd2	56642	Q9WV06	Ankrd2
Ankrd2	56642	A0A494B9J0	Ankrd2
Gm16337			
Mss51	74843	Q9D5Z5	Mss51
Man1b1	227619	A2AJ15	Man1b1
Man1b1	227619	A2AJ14	Man1b1
Gm7619			
Stx7	53331	Q8BH40	Stx7
4933411E08Rik			
Pkd1	18763	O08852	Pkd1
Pkd1	18763	A0A2I3BPP4	Pkd1
Pkd1	18763	A0A2I3BRP8	Pkd1
Pkd1	18763	A0A2I3BQ02	Pkd1
Pkd1	18763	A0A2I3BQE7	Pkd1
Pkd1	18763	A0A2I3BQG6	Pkd1
Gm45249			
Gm12787			
Mphosph10	67973	Q810V0	Mphosph10
Gm7701			
0610025J13Rik			
Gm45514			
Galnt1	14423	O08912	Galnt1
Galnt1	14423	E9Q0U0	Galnt1
Galnt1	14423	E9PVK6	Galnt1
Gm7624			
Gm17841			
Amhr2	110542	Q8K592	Amhr2
Amhr2	110542	A0A2R8W6H9	Amhr2
Amhr2	110542	A0A2R8VHE2	Amhr2
Shld1	73747	Q9D112	Shld1
Shld1	73747	B2RR16	Shld1
Shld1	73747	Z4YMI8	Shld1
Pten	19211	O08586	Pten
Gm37897			
Fstl5	213262	Q8BFR2	Fstl5
Fstl5	213262	F7B641	Fstl5
Park7	57320	Q99LX0	Park7
Park7	57320	A2A815	Park7
Park7	57320	A2A817	Park7
Park7	57320	A2A816	Park7
Park7	57320	A2A813	Park7
Gm1110	382064	F6Y113	Gm1110
Cic	71722	Q924A2	Cic
Cic	71722	F6QIA9	Cic
Cic	71722	E9PWB7	Cic
Cic	71722	E9Q6T8	Cic
Cic	71722	E9QP01	Cic
Palmd	114301	Q3UVT7	Palmd
Palmd	114301	A0A0R4J0J0	Palmd
Palmd	114301	D3Z486	Palmd
Serpina3i	628900	D3Z450	Serpina3i
Entpd7	93685	Q3TCT4	Entpd7
Nkx6-3	74561	Q3UHX8	Nkx6-3
Nkx6-3	74561	B2RU70	Nkx6-3
Strn3	94186	Q9ERG2	Strn3
Strn3	94186	B2RQS1	Strn3
Ggct	110175	Q9D7X8	Ggct
Ggct	110175	A0A0N4SWE8	Ggct
Ggct	110175	A0A0N4SVX8	Ggct
Gm36860			
Gm14097			
Pyurf	66459	Q9D1C3	Pyurf
Mcee	73724	Q9D1I5	Mcee
Mcee	73724	A0A0U1RQ27	Mcee
Mcee	73724	A0A0U1RNJ6	Mcee
Gm2564			
9430038I01Rik	77252	G5E8T7	9430038I01Rik
9430038I01Rik	77252	D3YTU4	9430038I01Rik
Gm15722			
Gm26712			
Gm37397			
Gramd4	223752	Q8CB44	Gramd4
Gramd4	223752	D3YUE7	Gramd4
Gramd4	223752	D6RET7	Gramd4
Gm13770			
Alg5	66248	Q9DB25	Alg5
Alg5	66248	D6RCG2	Alg5
Slc26a4	23985	Q9R155	Slc26a4
Ap1b1	11764	O35643	Ap1b1
Ap1b1	11764	Q5SVG4	Ap1b1
Ap1b1	11764	Q5SVG5	Ap1b1
Gm10247			
Gm42892			
Gm30371			
Sharpin	106025	Q91WA6	Sharpin
Sharpin	106025	E0CZH2	Sharpin
4930455H04Rik		D3Z622	4930455H04Rik
Kars	85305	Q99MN1	Kars
Kars	85305	Q8R2P8	Kars
Kars	85305	Q3TIV6	Kars
Kars	85305	A0A1D5RMI3	Kars
Gm5679			
Gm29218			
Gm49447			
Gm30567			
Nup205	70699	B9EJ54	Nup205
Nup205	70699	A0A0J9YUD5	Nup205
Nup205	70699	E9Q880	Nup205
Mkln1os			
Chgb	12653	P16014	Chgb
Chgb	12653	Q3TY66	Chgb
Gm10136			
Serpind1	15160	P49182	Serpind1
Cdc37l1	67072	Q9CZP7	Cdc37l1
Cdc37l1	67072	A0A286YCB4	Cdc37l1
Cdc37l1	67072	A0A286YD64	Cdc37l1
Gm44674			
Sec16b	89867	Q91XT4	Sec16b
Sec16b	89867	F6Q2Y9	Sec16b
Gm44673			
Map2k2	26396	Q63932	Map2k2
Map2k2	26396	Q91YS7	Map2k2
Map2k2	26396	A0A1W2P7V9	Map2k2
Map2k2	26396	D3Z446	Map2k2
Map2k2	26396	M0QWN2	Map2k2
Mcmbp	210711	Q8R3C0	Mcmbp
Mcmbp	210711	H9KV04	Mcmbp
Prkch	18755	P23298	Prkch
Prkch	18755	A0A1Y7VJ89	Prkch
Gm14532			
Vmn1r75	171241	Q8R289	Vmn1r75
Vmn1r75	171241	A0A2I3BQG0	Vmn1r75
Mkln1	27418	O89050	Mkln1
Mkln1	27418	F6UW85	Mkln1
Vmn2r11	384219	E9Q4X4	Vmn2r11
Vmn2r11	384219	A0A3B2W4B5	Vmn2r11
Olfr13	18310	P34984	Olfr13
Olfr13	18310	Q0VAZ7	Olfr13
Gm18851			
Gm14678			
Gm21806	108168587		
Vmn1r-ps56			
Traf7	224619	Q8C2K8	Traf7
Traf7	224619	H3BKC7	Traf7
Traf7	224619	F8WJF7	Traf7
Traf7	224619	H3BK82	Traf7
Traf7	224619	H3BJU4	Traf7
Traf7	224619	H3BJ15	Traf7
Traf7	224619	H3BLQ3	Traf7
Traf7	224619	H3BLM6	Traf7
Traf7	224619	H3BKZ1	Traf7
Traf7	224619	H3BJD9	Traf7
Traf7	224619	H3BKC9	Traf7
Gm37977			
Gm14677			
Tpt1-ps4			
Gm29863			
Gm20935	108168632		
Gm29946			
Hic2	58180	Q9JLZ6	Hic2
Gm11258			
Olfr1485-ps1			
Vmn2r12	627569	L7N217	Vmn2r12
Glrx3	30926	Q9CQM9	Glrx3
Glrx3	30926	A0A1B0GSD3	Glrx3
Glrx3	30926	A0A1B0GS58	Glrx3
Glrx3	30926	A0A1B0GT04	Glrx3
Olfr1327-ps1			
Vmn1r76	171239	A0A2I3BQH4	Vmn1r76
Vmn1r76	171239	F8VQ63	Vmn1r76
Olfr1484	258288	Q8VEU6	Olfr1484
Olfr1484	258288	A0A140LI27	Olfr1484
Gm14758			
Gm8437			
Gm11253			
Gm14695			
Gm49234			
Gm8617			
Gm38391			
Spaca1	67652	Q9DA48	Spaca1
Spaca1	67652	B1AWF2	Spaca1
Spaca1	67652	B1AWF1	Spaca1
Spaca1	67652	B1AWF0	Spaca1
Vmn2r13	231589	L7N1X2	Vmn2r13
Nip7	66164	Q9CXK8	Nip7
Nip7	66164	E9Q109	Nip7
Gm48865			
Hddc2	69692	Q3SXD3	Hddc2
Hddc2	69692	E0CYK6	Hddc2
Gm18829			
Gm13397			
Ica1l	70375	Q3TY65	Ica1l
Ica1l	70375	A0A087WSM1	Ica1l
Vmn2r14	231591	E9Q759	Vmn2r14
Gm13398			
Pi4ka	224020	A0A140T8I9	Pi4ka
Pi4ka	224020	A0A338P6F9	Pi4ka
Gm37852			
Olfr436-ps1			
5330439M10Rik			
Gm11359			
Sms-ps			
Gm8244			
Gm17941			
Olfr435	258647	Q8VFS3	Olfr435
Rln3	212108	Q8CHK2	Rln3
Gpat4	102247	Q8K2C8	Gpat4
Gpat4	102247	A0A1B0GRV5	Gpat4
Olfr1486-ps1			
Gm21827			
Plxnb3	140571	Q9QY40	Plxnb3
Sel1l3	231238	Q80TS8	Sel1l3
Gm18722			
Gm6754			
Gm49448			
Mymk	66139	Q9D1N4	Mymk
Mymk	66139	E9QA72	Mymk
Gm49451			
Gm49747			
Gm20383			
Gm49130			
Gm10308			
Rfx1	19724	P48377	Rfx1
Rfx1	19724	A0A1B0GRV3	Rfx1
Zcchc7	319885	B1AX39	Zcchc7
Zcchc7	319885	E0CY20	Zcchc7
Zcchc7	319885	E9Q193	Zcchc7
Zcchc7	319885	E9PUW4	Zcchc7
Gm49378			
Gm12788			
Gm21976	102637808	J3QNN2	Gm21976
Gm21976	102637808	A0A087WPW4	Gm21976
Gm21976	102637808	J3QN04	Gm21976
Gm44202			
Gm19815			
Gm12753			
4930480K15Rik			
Pwwp2b	101631	Q3TYY8	Pwwp2b
Pwwp2b	101631	E9Q9M8	Pwwp2b
Fgl1	234199	A0A0R4J0E1	Fgl1
Gm12751			
Gm45387			
Gm15864			
Gm17234			
Vmn1r-ps57			
Eva1a	232146	Q91WM6	Eva1a
Eva1a	232146	D3Z511	Eva1a
Eva1a	232146	D3Z4B6	Eva1a
D530018E20Rik			
Ccdc158	320696	Q8CDI6	Ccdc158
Kcmf1	74287	Q80UY2	Kcmf1
Kcmf1	74287	A0A0N4SV15	Kcmf1
Kcmf1	74287	A0A0N4SV12	Kcmf1
Kcmf1	74287	A0A0U1RNG8	Kcmf1
Nrxn1	18189	Q9CS84	Nrxn1
Nrxn1	18189	P0DI97	Nrxn1
Nrxn1	18189	E0CY11	Nrxn1
Nrxn1	18189	A0A140LI71	Nrxn1
Nrxn1	18189	A0A0H2UH29	Nrxn1
Nrxn1	18189	A0A0G2JE40	Nrxn1
Nrxn1	18189	G3UWQ9	Nrxn1
Nrxn1	18189	E0CZA5	Nrxn1
Nrxn1	18189	H3BK41	Nrxn1
Tmed6	66269	Q9CQG0	Tmed6
Gm49121			
Gm15572			
Gm15573			
Jazf1	231986	Q80ZQ5	Jazf1
Col19a1	12823	Q0VF58	Col19a1
Col19a1	12823	F8WHV4	Col19a1
Ccnt2	72949	Q7TQK0	Ccnt2
Gm14659			
Gm14657			
B230219D22Rik	78521		
Ak3	56248	Q9WTP7	Ak3
Gm8260			
Arpc2	76709	Q9CVB6	Arpc2
Arpc2	76709	D3YXG6	Arpc2
Arpc2	76709	A0A087WRT2	Arpc2
Olfr1487	258629	A0A140LI93	Olfr1487
Olfr1487	258629	Q8VFQ6	Olfr1487
Olfr1487	258629	A0A140LHR5	Olfr1487
Zfp810	235050	Q99K45	Zfp810
Zfp810	235050	A0A1L1SUL0	Zfp810
Spg11	214585	Q3UHA3	Spg11
Gm37531			
Gm6760	627470	Q0ZNK3	Gm6760
Fam117b	72750	Q3U3E2	Fam117b
Sec23ip	207352	G3X928	Sec23ip
Sec23ip	207352	A0A0U1RPB3	Sec23ip
Ccdc63	330188	D6RE42	Ccdc63
Ccdc63	330188	A0A0R4J0M8	Ccdc63
Ccdc63	330188	D3YVN4	Ccdc63
Ccdc63	330188	D3YUZ2	Ccdc63
1700018L02Rik			
Gm45397			
Gm37203			
Casr	12374	Q9QY96	Casr
Pgpep1	66522	Q9ESW8	Pgpep1
Pgpep1	66522	A0A1B0GSY1	Pgpep1
Pgpep1	66522	A0A1B0GT02	Pgpep1
Pgpep1	66522	A0A1B0GT19	Pgpep1
Pgpep1	66522	A0A1B0GSC4	Pgpep1
Gm5103			
Gm45683			
Gm37786			
Gm45682			
C330011M18Rik			
Gm48627			
Akt2	11652	Q60823	Akt2
Akt2	11652	Q3TY95	Akt2
Akt2	11652	D3YXM7	Akt2
Akt2	11652	D3Z5X2	Akt2
Akt2	11652	D3Z0M3	Akt2
Akt2	11652	D3Z3N2	Akt2
Akt2	11652	F8WHG5	Akt2
Akt2	11652	D3Z490	Akt2
Akt2	11652	D3YZJ5	Akt2
Gm18225			
Rpf2	67239	Q9JJ80	Rpf2
Rpf2	67239	G3X926	Rpf2
Rpf2	67239	S4R2H5	Rpf2
Rpf2	67239	S4R1Y5	Rpf2
Rpf2	67239	S4R2R2	Rpf2
Gm4829			
Gm32486			
Olfr1316	258737	Q8VG12	Olfr1316
Olfr1316	258737	Q7TQW7	Olfr1316
Spin2-ps3			
Stk10	20868	O55098	Stk10
Gm5650			
Clk1	12747	P22518	Clk1
BC005624	227707		
Scn3b	235281	Q8BHK2	Scn3b
Scn3b	235281	Q0P666	Scn3b
Scn3b	235281	A0A1L1SRT9	Scn3b
Scn3b	235281	H3BJR6	Scn3b
F11r	16456	O88792	F11r
Pbld1	68371	Q9DCG6	Pbld1
Pbld1	68371	A0A1W2P6V3	Pbld1
Pbld1	68371	K3W4L7	Pbld1
Pbld1	68371	A0A1W2P6P6	Pbld1
Albfm1	622307	F8VQ07	5830473C10Rik
Albfm1	622307	A0A0J9YV75	5830473C10Rik
Gm38136			
Gm37991			
Gm37808			
4930443O20Rik			
Gm9332			
Gm33571			
Gm11257			
Xlr5e-ps			
Aplnr	23796	Q9WV08	Aplnr
Aplnr	23796	V9GXG8	Aplnr
Gm12912			
Rfpl4	192658	Q8VH31	Rfpl4a
Rfpl4	192658	A0A140LIN5	Rfpl4
Myl2	17906	P51667	Myl2
Myl2	17906	E9Q8Y0	Myl2
Myl2	17906	D3YW14	Myl2
Myl2	17906	D3YUI7	Myl2
Myl2	17906	D3Z0I3	Myl2
Myl2	17906	A0A0G2JE15	Myl2
Rnls	67795	E9Q243	Rnls
Gm44672			
Gm13844			
1700061I17Rik			
Gm16348			
Gm49112			
Gm6793			
Gm42109			
Terf2ip	57321	Q91VL8	Terf2ip
Gm18714			
Gm49113			
Nceh1	320024	Q8BLF1	Nceh1
Nceh1	320024	Q8BYQ0	Nceh1
Nceh1	320024	D6RGP7	Nceh1
Gm49318			
Afm	280662	O89020	Afm
Csnk1g3	70425	Q8C4X2	Csnk1g3
Csnk1g3	70425	A0A494BAN5	Csnk1g3
Csnk1g3	70425	A0A494BAP2	Csnk1g3
Gm18430			
Gm38410			
Gm9632			
Gm48044			
Gm49664			
2410018L13Rik			
Gm19243			
Gm49663			
Ecsit	26940	A0A0R4J174	Ecsit
Ecsit	26940	J3KMM6	Ecsit
Gm49662			
Gm14208			
Gm42891			
Serpina3j	238395	D3Z451	Serpina3j
Gm13712			
Gm3635			
Olfr1317	258440	Q8VF84	Olfr1317
Gm26994			
Gm49686			
Calca	12310	Q99JA0	Calca
Calca	12310	P70160	Calca
Calca	12310	A0A0U1RNG0	Calca
Calca	12310	A0A0U1RNZ0	Calca
Eif3j1	78655	Q3UGC7	Eif3j1
Pbld2	67307	Q9CXN7	Pbld2
Pbld2	67307	D3Z2D7	Pbld2
Gm48046			
Lrrc55	241528	Q3UY51	Lrrc55
Lrrc55	241528	A0A3B2WBQ3	Lrrc55
Gm26674			
Gm50032			
Slc25a5	11740	P51881	Slc25a5
Slc25a5	11740	Q545A2	Slc25a5
Gm7156			
Sash1	70097	F8VQK5	Sash1
Sash1	70097	A0A1D5RMH4	Sash1
Sash1	70097	A0A1D5RM71	Sash1
Gm19052			
Apba2	11784	P98084	Apba2
Apba2	11784	A0A0U1RQ68	Apba2
Apba2	11784	A0A0U1RQ78	Apba2
Apba2	11784	A0A0U1RPM0	Apba2
Gm37191			
Alyref2	56009	G3X9I4	Alyref2
Gm13716			
Gm30042			
Gm13713			
Dagla	269060	Q6WQJ1	Dagla
Dagla	269060	S4R2M3	Dagla
B930036N10Rik			
Gm5686			
Gm50033			
Gm44700			
Tmem97	69071	Q8VD00	Tmem97
Actn4	60595	P57780	Actn4
Actn4	60595	Q3ULT2	Actn4
Actn4	60595	E9Q2W9	Actn4
Actn4	60595	A0A1L1SV25	Actn4
Actn4	60595	D3Z761	Actn4
Actn4	60595	D3Z0L8	Actn4
B230112G18Rik			
Gm6236			
Gm49114			
Gm8075			
Gm32884			
Gm49115			
Gm17877			
Gm31861			
Gm2862			
Gm14549			
Gm4768			
Gm48996			
Gm48823			
Gm5507			
D11Bhm181e			
9130208D14Rik			
Gm13715			
Gm4259			
Myo10	17909	F8VQB6	Myo10
Myo10	17909	D3Z0V4	Myo10
Myo10	17909	D3YXW4	Myo10
Myo10	17909	E9Q5G1	Myo10
Myo10	17909	D3YZ13	Myo10
Myo10	17909	D3Z2P4	Myo10
Myo10	17909	D3YXU7	Myo10
Myo10	17909	D3Z2E0	Myo10
Mrpl17	27397	Q9D8P4	Mrpl17
Mrpl17	27397	H3BIZ3	Mrpl17
Gm8594			
Tdo2	56720	P48776	Tdo2
Tdo2	56720	Q8VCW3	Tdo2
Tdo2	56720	C5NSA7	Tdo2
Gm2602			
Ccl27b	100040048	Q9Z1X0	Ccl27
Redrum			
Gm50361			
Tra2a	101214	A0A0N4SVC2	Tra2a
Tra2a	101214	E9QP00	Tra2a
